 0.219827E+00  0.986152E+00  0.257367E+00
 0.220435E+00  0.766598E+00  0.255318E+00
 0.221043E+00  0.686771E+00  0.262429E+00
 0.221651E+00  0.980658E+00  0.257672E+00
 0.222259E+00  0.904202E+00  0.251276E+00
 0.222867E+00  0.101739E+01  0.259235E+00
 0.223475E+00  0.101826E+01  0.254614E+00
 0.224083E+00  0.907680E+00  0.251030E+00
 0.224691E+00  0.837286E+00  0.250895E+00
 0.225299E+00  0.693983E+00  0.252791E+00
 0.225907E+00  0.641284E+00  0.250346E+00
 0.226515E+00  0.643944E+00  0.251838E+00
 0.227123E+00  0.453267E+00  0.259042E+00
 0.227731E+00  0.484239E+00  0.247448E+00
 0.228339E+00  0.625405E+00  0.254673E+00
 0.228947E+00  0.575020E+00  0.240289E+00
 0.229555E+00  0.642684E+00  0.248544E+00
 0.230163E+00  0.711671E+00  0.247425E+00
 0.230771E+00  0.641373E+00  0.261327E+00
 0.231379E+00  0.527768E+00  0.252081E+00
 0.231987E+00  0.495662E+00  0.258727E+00
 0.232595E+00  0.629059E+00  0.255395E+00
 0.233203E+00  0.573748E+00  0.254527E+00
 0.233811E+00  0.647543E+00  0.250568E+00
 0.234419E+00  0.387045E+00  0.249417E+00
 0.235027E+00  0.508154E+00  0.248987E+00
 0.235635E+00  0.594415E+00  0.253453E+00
 0.236243E+00  0.339628E+00  0.251812E+00
 0.236851E+00  0.317586E+00  0.252237E+00
 0.237459E+00  0.585552E+00  0.249558E+00
 0.238067E+00  0.713278E+00  0.290052E+00
 0.238675E+00  0.702141E+00  0.433914E+00
 0.239283E+00  0.767724E+00  0.402524E+00
 0.239891E+00  0.485797E+00  0.732300E+00
 0.240499E+00  0.455837E+00  0.375534E+00
 0.241107E+00  0.561365E+00  0.253459E+00
 0.241715E+00  0.551202E+00  0.250873E+00
 0.242323E+00  0.605743E+00  0.248158E+00
 0.242931E+00  0.733157E+00  0.249765E+00
 0.243539E+00  0.544478E+00  0.254095E+00
 0.244147E+00  0.496792E+00  0.245981E+00
 0.244755E+00  0.586335E+00  0.247560E+00
 0.245363E+00  0.574455E+00  0.244600E+00
 0.245971E+00  0.576527E+00  0.235189E+00
 0.246579E+00  0.742651E+00  0.246898E+00
